ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,20647,34.50%,1666
スッポン,19407,32.43%,1034
シジミ,10239,17.11%,1066
サメ,8771,14.66%,308
卵黄,784,1.31%,114
