ジャンル名,売上指数（千円）,シェア,商品ランク入り数
オートミール,43242,43.57%,2971
その他,23580,23.76%,3276
グラノーラ,22599,22.77%,2066
ミューズリー,2967,2.99%,302
ブラン,2844,2.87%,297
コーンフレーク,2394,2.41%,388
玄米フレーク,1615,1.63%,209
