ジャンル名,売上指数（千円）,シェア,商品ランク入り数
防犯カメラ,245351,50.97%,9051
ドアまわり防犯用品,73298,15.23%,2572
金庫,61306,12.74%,3278
その他,51488,10.70%,6167
防犯センサー,10190,2.12%,1498
南京錠,10095,2.10%,2538
キーボックス,9915,2.06%,1531
窓まわり防犯用品,7126,1.48%,1471
防犯アラーム,4327,0.90%,1011
防犯ステッカー,4199,0.87%,1791
防犯システム,4034,0.84%,298
