ジャンル名,売上指数（千円）,シェア,商品ランク入り数
白米,2932859,67.26%,31000
玄米,531922,12.20%,11592
ご飯パック,286035,6.56%,12501
雑穀・雑穀米,202574,4.65%,11015
もち麦,69552,1.60%,3977
麦,67179,1.54%,5084
セット・詰め合わせ,66169,1.52%,3213
餅,61379,1.41%,5860
発芽玄米,58846,1.35%,2067
その他,48245,1.11%,4807
もち米,20423,0.47%,1473
ジャスミンライス,15132,0.35%,654
