ジャンル名,売上指数（千円）,シェア,商品ランク入り数
はさみ,20460,31.32%,6679
カッターナイフ,18187,27.84%,3439
裁断機・ディスクカッター,10439,15.98%,1130
手動シュレッダー,5955,9.11%,469
カッティングマット,5938,9.09%,1150
レターオープナー・ペーパーナイフ,2659,4.07%,746
その他,1019,1.56%,511
カッター替え刃,673,1.03%,327
