ジャンル名,売上指数（千円）,シェア,商品ランク入り数
サプリメント,6922078,58.04%,298202
健康食品,1323962,11.10%,73468
デンタルケア,1305482,10.95%,126371
健康グッズ,877395,7.36%,80975
ダイエット,736933,6.18%,44557
リラックス・マッサージ用品,501920,4.21%,33785
健康アクセサリー,202099,1.69%,8569
その他,56390,0.47%,4610
