ジャンル名,売上指数（千円）,シェア,商品ランク入り数
イクラ・筋子,397000,40.73%,7666
数の子,269699,27.67%,7435
明太子,234769,24.09%,9767
たらこ,33851,3.47%,2145
キャビア,22067,2.26%,997
からすみ,14806,1.52%,1116
その他,1691,0.17%,276
数の子明太,823,0.08%,115
