ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ネーム印・浸透印,114630,28.30%,16508
スタンプ,107705,26.59%,26970
実印・代表印,55179,13.62%,4617
ケース付印鑑セット,46771,11.55%,4706
朱肉・スタンプ台,17267,4.26%,5664
認印,16014,3.95%,2988
その他,14893,3.68%,5478
印鑑ケース,13696,3.38%,4241
銀行印,13291,3.28%,1457
角印,5546,1.37%,1090
