ジャンル名,売上指数（千円）,シェア,商品ランク入り数
簡易マッサージグッズ,147272,34.52%,11925
ストレッチグッズ,100446,23.55%,5371
フットケア用品,48810,11.44%,5788
岩盤浴,41066,9.63%,2452
その他,24233,5.68%,2889
アイケア用品,22981,5.39%,3190
腰ケア用品,21582,5.06%,1301
温浴器,11585,2.72%,536
フットバス,5007,1.17%,749
木酢液グッズ,2048,0.48%,537
竹酢液グッズ,549,0.13%,172
耳ツボ関連,491,0.11%,225
炭グッズ,219,0.05%,146
気泡浴器,195,0.05%,113
エステユニフォーム,101,0.02%,104
光触媒グッズ,21,0.00%,95
