ジャンル名,売上指数（千円）,シェア,商品ランク入り数
トイレマット,32880,41.21%,5934
トイレマット・カバーセット,25131,31.50%,3399
便座シート,5778,7.24%,1856
便座カバー,5090,6.38%,1669
ペーパーホルダーカバー,4977,6.24%,1659
フタカバー,4474,5.61%,1238
その他,1459,1.83%,546
