ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ネックピロー・クッション,33513,30.97%,2773
耳栓,27028,24.98%,3312
アイマスク,24858,22.97%,2617
携帯用スリッパ,17094,15.80%,1713
フットレスト,3867,3.57%,596
その他,1854,1.71%,351
