ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ホタテ,63752,49.64%,4746
カキ,30836,24.01%,3685
アワビ,6535,5.09%,814
シジミ,5730,4.46%,1252
ハマグリ,4590,3.57%,631
つぶ貝,3909,3.04%,711
アサリ,2876,2.24%,559
その他,2631,2.05%,578
サザエ,2623,2.04%,452
ホヤ,2497,1.94%,553
ムール貝,516,0.40%,189
エスカルゴ,353,0.27%,149
赤貝,340,0.26%,146
ほっき貝,293,0.23%,175
とこぶし,241,0.19%,132
平貝・タイラギ,234,0.18%,161
鳥貝・トリガイ,223,0.17%,121
ばい貝,152,0.12%,116
ミル貝,112,0.09%,109
