ジャンル名,売上指数（千円）,シェア,商品ランク入り数
濃口しょうゆ,23248,33.54%,7306
その他,17978,25.94%,4404
刺身しょうゆ・だししょうゆ,11440,16.50%,3668
セット・詰め合わせ,6916,9.98%,1393
薄口しょうゆ,2704,3.90%,1241
減塩しょうゆ,2381,3.44%,970
たまりじょうゆ,2110,3.04%,633
再仕込みしょうゆ,2052,2.96%,718
白しょうゆ,485,0.70%,171
