ジャンル名,売上指数（千円）,シェア,商品ランク入り数
スケッチブック,3601,27.32%,1669
その他,2292,17.39%,960
和紙,1997,15.15%,892
色画用紙,1916,14.53%,1505
画用紙,1512,11.47%,562
水彩紙,1036,7.86%,240
ケント紙,756,5.74%,259
版画用紙,63,0.48%,17
パステル紙,10,0.07%,1
