ジャンル名,売上指数（千円）,シェア,商品ランク入り数
スケッチブック,3595,30.88%,1615
その他,2068,17.76%,965
色画用紙,1534,13.18%,1204
画用紙,1495,12.84%,590
和紙,1307,11.22%,763
水彩紙,810,6.96%,319
ケント紙,696,5.98%,248
版画用紙,123,1.05%,95
パステル紙,16,0.14%,95
