ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,11998,58.78%,3057
辣油・ラー油,6613,32.40%,1893
豆板醤・トウバンジャン,967,4.74%,450
甜麺醤・テンメンジャン,472,2.31%,212
辣醤・ラァジャン,361,1.77%,194
