ジャンル名,売上指数（千円）,シェア,商品ランク入り数
タイ料理,3392,35.72%,1015
南米料理,2711,28.54%,552
セット・詰め合わせ,1644,17.31%,133
その他,1215,12.80%,541
ベトナム料理,534,5.62%,395
