ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ビタミンB9・葉酸,155703,27.86%,4739
ビタミンC,142312,25.47%,8671
マルチビタミン,118451,21.20%,7738
その他,25480,4.56%,2236
ビタミンB群,23707,4.24%,3445
ビタミンD,22135,3.96%,2895
ビタミンE,18400,3.29%,1951
ビタミンB3・ナイアシン,16452,2.94%,1249
ビタミンB7・ビオチン,13489,2.41%,1598
ビタミンB2,4941,0.88%,298
ビタミンB1,3859,0.69%,420
ビタミンB5・パントテン酸,3488,0.62%,348
ビタミンA,3176,0.57%,630
ビタミンB6,3099,0.55%,292
ビタミンB12,1861,0.33%,455
ビタミンK,969,0.17%,242
ビタミンB8,763,0.14%,116
ビタミンP,516,0.09%,163
