ジャンル名,売上指数（千円）,シェア,商品ランク入り数
矯正グッズ,360652,44.02%,30362
その他,160063,19.54%,5947
安眠グッズ,113825,13.89%,12048
禁煙グッズ,56865,6.94%,2234
冷却グッズ・暑さ対策用品,53935,6.58%,9177
健康サンダル・スリッパ,33698,4.11%,3080
カイロ,26682,3.26%,3960
健康シューズ,13489,1.65%,689
