ジャンル名,売上指数（千円）,シェア,商品ランク入り数
梅干し,219789,57.93%,20255
漬物,105576,27.83%,23385
キムチ,40320,10.63%,7810
メンマ・ザーサイ,8298,2.19%,1756
その他,2840,0.75%,844
オリーブ,1348,0.36%,446
ピクルス,1071,0.28%,470
水キムチ,133,0.04%,78
