ジャンル名,売上指数（千円）,シェア,商品ランク入り数
クリップ,8497,48.70%,4466
結束バンド,2754,15.78%,1250
クリップボード,2619,15.01%,1197
その他,1841,10.55%,1000
輪ゴム,1254,7.19%,718
つづりひも,484,2.77%,245
