ジャンル名,売上指数（千円）,シェア,商品ランク入り数
バスタオル,291694,42.49%,18043
フェイスタオル,277616,40.44%,25429
セット,50108,7.30%,6835
その他,30369,4.42%,6395
てぬぐい,16685,2.43%,6989
ヘアドライタオル,14124,2.06%,1645
ラップタオル,3800,0.55%,490
ビーチタオル,1426,0.21%,270
冷却タオル,731,0.11%,339
