ジャンル名,売上指数（千円）,シェア,商品ランク入り数
サポーター,161593,59.27%,19751
ストレッチ器具,34495,12.65%,1576
その他,30349,11.13%,2251
コルセット,16092,5.90%,1680
円座クッション,12525,4.59%,1170
ベルト,12047,4.42%,1021
足指ストレッチ,2954,1.08%,766
矯正用シューズ,1715,0.63%,207
リップトレーナー,478,0.18%,105
視力回復トレーニング,405,0.15%,155
