ジャンル名,売上指数（千円）,シェア,商品ランク入り数
モッツァレラ,6184,46.31%,785
クリームチーズ,4599,34.43%,744
その他,1048,7.85%,199
マスカルポーネ,873,6.54%,147
リコッタ,341,2.55%,45
カッテージチーズ,206,1.54%,35
フロマージュブラン,68,0.51%,13
ブルサン,37,0.27%,11
