ジャンル名,売上指数（千円）,シェア,商品ランク入り数
EMS,167197,61.88%,3357
シェイプアップグッズ,37676,13.95%,1455
ダイエットシューズ,24868,9.20%,354
その他,18397,6.81%,1162
表情筋トレーニング器具,8038,2.98%,622
ダイエットサンダル,5813,2.15%,321
ダイエットクッション,5060,1.87%,399
ダイエットスリッパ,3125,1.16%,478
