ジャンル名,売上指数（千円）,シェア,商品ランク入り数
非常食セット,117096,51.50%,4348
ご飯,48120,21.16%,5210
その他,21904,9.63%,3214
缶詰パン,17910,7.88%,1968
菓子,17821,7.84%,2824
カンパン,3614,1.59%,612
餅,913,0.40%,289
