ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ビタミンC,182117,27.82%,8580
マルチビタミン,140202,21.42%,8187
ビタミンB9・葉酸,111409,17.02%,3988
ビタミンD,51575,7.88%,4056
ビタミンB群,43181,6.60%,3977
その他,35370,5.40%,2292
ビタミンE,19649,3.00%,1807
ビタミンB3・ナイアシン,17967,2.74%,1165
ビタミンB7・ビオチン,15644,2.39%,1518
ビタミンA,7735,1.18%,859
ビタミンB6,7540,1.15%,422
ビタミンB2,6011,0.92%,273
ビタミンB12,4863,0.74%,643
ビタミンB1,4245,0.65%,451
ビタミンB5・パントテン酸,3462,0.53%,312
ビタミンK,2806,0.43%,338
ビタミンP,600,0.09%,82
ビタミンB8,219,0.03%,18
