ジャンル名,売上指数（千円）,シェア,商品ランク入り数
突っ張り棒,13011,47.46%,1811
耐震用接着マット・ストッパー,8789,32.06%,1731
壁面固定器具,3215,11.73%,509
その他,2402,8.76%,601
