ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,5809,28.62%,1235
しいたけ,5661,27.89%,960
トリュフ,2916,14.36%,291
まいたけ,2441,12.03%,457
えのき,1256,6.19%,380
ポルチーニ,815,4.01%,191
なめこ,512,2.52%,201
まつたけ,500,2.46%,50
しめじ,295,1.45%,142
エリンギ,94,0.46%,42
