ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,11045,23.67%,3651
米みそ,10687,22.90%,2327
麦みそ,6612,14.17%,1632
合わせみそ,6061,12.99%,1975
セット・詰め合わせ,4491,9.62%,1367
赤みそ,2900,6.22%,1112
白みそ,2555,5.48%,1020
粒みそ,1256,2.69%,498
豆みそ,1054,2.26%,472
