ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ジャム・はちみつ,428635,47.24%,31615
パン,327035,36.04%,23086
シリアル,129825,14.31%,10062
セット・詰め合わせ,21532,2.37%,1392
クルトン,421,0.05%,44
