ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ゲルマニウムネックレス,1490,42.38%,164
ゲルマニウムシール,720,20.49%,148
その他,667,18.97%,119
ゲルマニウムブレスレット,542,15.42%,164
ゲルマニウム温浴ボール,96,2.73%,93
ゲルマニウムリング,0,0.00%,93
