ジャンル名,売上指数（千円）,シェア,商品ランク入り数
封筒,35869,52.01%,6796
グリーティングカード,15266,22.13%,9079
私製はがき・絵はがき,8107,11.75%,6638
レターセット,6726,9.75%,4755
便箋,3003,4.35%,2012
