ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,2499,56.46%,282
リゾット,1150,25.99%,235
玄米雑炊,652,14.73%,203
玄米粥,87,1.97%,123
あずき玄米粥,29,0.65%,99
玄米リゾット,5,0.11%,124
鶏粥,4,0.09%,3
