ジャンル名,売上指数（千円）,シェア,商品ランク入り数
貼るタイプ（粘着剤付）,9418,68.18%,1934
その他,2328,16.85%,578
レギュラータイプ（粘着剤なし）,1042,7.54%,354
靴・靴下用タイプ,811,5.87%,302
座布団タイプ,215,1.55%,7
