ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ジャム・はちみつ,468394,58.93%,32183
パン,216529,27.24%,21389
シリアル,92507,11.64%,10170
セット・詰め合わせ,17104,2.15%,1192
クルトン,242,0.03%,48
