ジャンル名,売上指数（千円）,シェア,商品ランク入り数
クリアケース・クリアファイル,35288,41.06%,13335
その他,16219,18.87%,5782
リングファイル,12747,14.83%,5204
バインダー,9222,10.73%,3192
ドキュメントファイル,4822,5.61%,901
個別フォルダー,2833,3.30%,418
名刺ファイル,1595,1.86%,829
フラットファイル,1131,1.32%,666
スクラップブック,1064,1.24%,503
インデックス,868,1.01%,598
ハンギングフォルダー,144,0.17%,137
