ジャンル名,売上指数（千円）,シェア,商品ランク入り数
セット・詰め合わせ,504091,23.48%,10912
肩ロース,321248,14.97%,6794
その他,305181,14.22%,10697
タン,237446,11.06%,7453
モモ,170992,7.97%,6785
バラ・カルビ,137846,6.42%,5137
サーロイン,135563,6.32%,4478
リブロース,118185,5.51%,2446
ホルモン,65974,3.07%,4858
ヒレ・シャトーブリアン,49038,2.28%,2221
ハラミ,33601,1.57%,1785
みすじ,30702,1.43%,846
ランプ,15209,0.71%,1145
レバー,7627,0.36%,711
スネ,5455,0.25%,577
ミノ,3602,0.17%,458
テール,2519,0.12%,349
ハツ,943,0.04%,213
ハチノス,813,0.04%,198
ギアラ・赤センマイ,625,0.03%,154
