ジャンル名,売上指数（千円）,シェア,商品ランク入り数
スパッツ・レギンス,9358,66.01%,1219
その他,2234,15.76%,372
ショーツ,1016,7.17%,138
ストッキング,712,5.02%,157
キャミソール,379,2.67%,121
ブラジャー,239,1.69%,46
パンツ,237,1.67%,50
