ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,90489,73.59%,12472
岩塩,16110,13.10%,3342
クリスタルソルト,9472,7.70%,1433
セット・詰め合わせ,3664,2.98%,706
ハーブソルト,3228,2.62%,970
