ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,11126,57.17%,3314
辣油・ラー油,6596,33.89%,2160
豆板醤・トウバンジャン,991,5.09%,505
甜麺醤・テンメンジャン,379,1.95%,219
辣醤・ラァジャン,368,1.89%,222
