ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,11790,60.86%,3262
辣油・ラー油,5686,29.35%,1673
豆板醤・トウバンジャン,1067,5.51%,499
甜麺醤・テンメンジャン,490,2.53%,202
辣醤・ラァジャン,340,1.75%,162
