ジャンル名,売上指数（千円）,シェア,商品ランク入り数
透明OPP袋,20651,22.36%,9013
袋・ギフトバッグ,19816,21.45%,9910
シール・ステッカー,16397,17.75%,12826
デザインマスキングテープ,9862,10.68%,9169
箱・ギフトボックス,7933,8.59%,3839
その他,5469,5.92%,3262
包装紙,5147,5.57%,2968
ラッピングセット,5103,5.52%,4524
リボン,1983,2.15%,1334
