ジャンル名,売上指数（千円）,シェア,商品ランク入り数
タイ料理,2302,33.12%,895
南米料理,1384,19.92%,468
セット・詰め合わせ,1324,19.05%,173
その他,1140,16.40%,417
ベトナム料理,801,11.52%,366
