ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,282213,60.36%,12550
マルチアミノ酸,64886,13.88%,2451
BCAA,43062,9.21%,2408
ギャバ,36689,7.85%,2807
カルニチン,28440,6.08%,1762
オルニチン,12261,2.62%,1275
