ジャンル名,売上指数（千円）,シェア,商品ランク入り数
道具・キット,297963,20.88%,96940
生地・布,258044,18.08%,31000
裁縫材料,216471,15.17%,154370
毛糸,192093,13.46%,27890
アクセサリークラフト材料,135931,9.52%,87178
レジン液,78046,5.47%,4734
その他,64510,4.52%,21220
レザークラフト材料,40219,2.82%,17009
ビーズ・ストーン,34333,2.41%,29086
はぎれ・カットクロス,28980,2.03%,7762
着色剤,25618,1.79%,3451
陶芸,15474,1.08%,4162
刺繍材料,14007,0.98%,7512
手芸材料セット,10777,0.76%,2477
フェルト,5897,0.41%,3143
編機・織機,5646,0.40%,526
パッチワーク・キルティング材料,2119,0.15%,828
タイル,1161,0.08%,341
