ジャンル名,売上指数（千円）,シェア,商品ランク入り数
スケッチブック,3410,28.50%,1571
その他,2243,18.74%,1131
和紙,1761,14.71%,865
色画用紙,1584,13.24%,1218
画用紙,1381,11.54%,616
水彩紙,993,8.30%,275
ケント紙,500,4.18%,212
版画用紙,69,0.58%,13
パステル紙,26,0.21%,7
