ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,287937,40.62%,18713
日本茶,285262,40.24%,18026
植物茶,44983,6.35%,3198
中国茶,44101,6.22%,3037
紅茶,40779,5.75%,5880
ハーブティー,5872,0.83%,771
