ジャンル名,売上指数（千円）,シェア,商品ランク入り数
オートミール,60135,50.10%,3789
その他,34800,28.99%,4095
グラノーラ,20311,16.92%,2131
ブラン,1922,1.60%,249
ミューズリー,1115,0.93%,243
コーンフレーク,1070,0.89%,316
玄米フレーク,680,0.57%,179
