ジャンル名,売上指数（千円）,シェア,商品ランク入り数
マッサージローラー,42863,31.90%,2388
足ツボマッサージ,34578,25.73%,3568
ハンディマッサージ,30136,22.43%,2389
その他,26787,19.94%,2655
