ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ラップ,56547,30.38%,8713
キッチンペーパー,48680,26.15%,7537
その他,44928,24.14%,5484
フリーザーバック,13687,7.35%,5362
クッキングシート,7221,3.88%,1821
アルミホイル・アルミ箔,6425,3.45%,2196
油処理剤,3633,1.95%,849
脱臭剤,1972,1.06%,867
飲料水・炊飯用炭,1352,0.73%,274
保鮮紙,1213,0.65%,205
天ぷら敷紙・天紙,494,0.27%,196
