ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ネーム印・浸透印,125317,29.30%,17009
スタンプ,109246,25.54%,27200
実印・代表印,56156,13.13%,4719
ケース付印鑑セット,47448,11.09%,5074
その他,21304,4.98%,6052
朱肉・スタンプ台,18418,4.31%,5774
認印,16717,3.91%,2943
銀行印,14417,3.37%,1516
印鑑ケース,13399,3.13%,4201
角印,5275,1.23%,994
