ジャンル名,売上指数（千円）,シェア,商品ランク入り数
袋・ギフトバッグ,36364,22.71%,12687
透明OPP袋,30016,18.75%,10400
シール・ステッカー,28413,17.75%,15299
デザインマスキングテープ,16540,10.33%,10412
その他,15126,9.45%,10592
箱・ギフトボックス,13014,8.13%,4389
包装紙,8367,5.23%,3187
ラッピングセット,8061,5.03%,4526
リボン,4215,2.63%,2128
