ジャンル名,売上指数（千円）,シェア,商品ランク入り数
タン,160252,18.58%,5217
セット・詰め合わせ,153700,17.82%,6509
その他,127251,14.76%,7012
バラ・カルビ,69897,8.11%,3488
サーロイン,67583,7.84%,2660
肩ロース,53509,6.21%,2683
リブロース,45519,5.28%,1258
モモ,42925,4.98%,2808
ホルモン,37531,4.35%,3397
ヒレ・シャトーブリアン,37153,4.31%,1636
ハラミ,32864,3.81%,1691
みすじ,10089,1.17%,430
ランプ,8509,0.99%,751
レバー,7578,0.88%,591
スネ,2208,0.26%,365
ミノ,2113,0.25%,391
テール,1459,0.17%,274
ハツ,896,0.10%,239
ハチノス,850,0.10%,170
ギアラ・赤センマイ,403,0.05%,175
