ジャンル名,売上指数（千円）,シェア,商品ランク入り数
突っ張り棒,37244,50.54%,2878
耐震用接着マット・ストッパー,22270,30.22%,2749
壁面固定器具,9398,12.75%,845
その他,4785,6.49%,1010
