ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,63992,33.24%,5207
トイレットペーパーホルダー,56093,29.14%,5882
トイレマット・カバー・シート,46401,24.11%,11714
便座,21334,11.08%,1160
携帯用洗浄機,2824,1.47%,366
トイレディスペンサー,1848,0.96%,295
