ジャンル名,売上指数（千円）,シェア,商品ランク入り数
水産物加工品,91308,51.16%,10956
肉加工品,28636,16.05%,2936
セット・詰め合わせ,20068,11.24%,1668
フルーツ・果物,15053,8.43%,2783
惣菜,11864,6.65%,1634
野菜・きのこ,11540,6.47%,1915
