ジャンル名,売上指数（千円）,シェア,商品ランク入り数
焼き海苔,103019,56.14%,6600
味付け海苔,43036,23.45%,5133
韓国海苔,12023,6.55%,1985
セット・詰め合わせ,8752,4.77%,1305
その他,7503,4.09%,1814
青海苔,4761,2.59%,873
きざみ海苔・もみ海苔,4416,2.41%,932
