ジャンル名,売上指数（千円）,シェア,商品ランク入り数
スープ,162934,42.63%,15035
ハンバーグ,77501,20.28%,5439
セット・詰め合わせ,50180,13.13%,2717
ピザ,37129,9.71%,2990
その他,20131,5.27%,4763
シチュー,9847,2.58%,1872
コロッケ,8432,2.21%,1882
ハンバーガー,3528,0.92%,151
とんかつ,3162,0.83%,770
グラタン,2542,0.67%,614
リゾット,1992,0.52%,518
ハヤシライス,1844,0.48%,734
サラダ,1541,0.40%,330
パエリア,804,0.21%,126
ドリア,469,0.12%,220
テリーヌ,203,0.05%,127
