ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,13951,34.23%,5247
マグネットフック,10228,25.09%,3000
ドアハンガーフック,8504,20.87%,1790
釘フック・ネジフック,3486,8.55%,971
粘着フック,2770,6.80%,1280
S字フック,1411,3.46%,1000
吸盤フック,405,0.99%,281
