ジャンル名,売上指数（千円）,シェア,商品ランク入り数
洗剤・柔軟剤・クリーナー,2141104,57.69%,179980
ティッシュ・トイレットペーパー,698162,18.81%,57194
虫除け・殺虫剤,278592,7.51%,42994
キッチン消耗品,175455,4.73%,31393
袋,163664,4.41%,35157
消臭剤・芳香剤,162842,4.39%,27802
除湿剤・乾燥剤,72354,1.95%,6753
衣類用消臭剤・芳香剤,14179,0.38%,2792
衣類用防虫剤,4753,0.13%,1179
