ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,29102,32.27%,2844
もどきご飯・こんにゃくご飯,21000,23.28%,1624
麺類,16063,17.81%,2428
食事セット,14640,16.23%,668
スープ,4891,5.42%,679
粥・リゾット,4501,4.99%,590
