ジャンル名,売上指数（千円）,シェア,商品ランク入り数
洗濯用洗剤・柔軟剤,1822849,70.23%,77285
キッチン用洗剤,243510,9.38%,26195
除菌剤,168617,6.50%,16326
浴室・浴槽洗剤,77799,3.00%,12558
マルチクリーナー,72012,2.77%,11177
その他,59533,2.29%,8939
トイレ用洗剤,48870,1.88%,13439
カビ取り剤,43493,1.68%,5586
排水口・パイプクリーナー,23703,0.91%,4601
キッチン用漂白剤,18246,0.70%,3279
床用・カーペット用洗剤,7352,0.28%,961
さび落とし・金属磨き剤,4798,0.18%,881
ガラス・サッシ用洗剤,2679,0.10%,579
家具・木製品用洗剤,2157,0.08%,213
