ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,52436,30.08%,8498
骨盤用,43356,24.87%,1874
膝用,26958,15.46%,4041
腰用,23208,13.31%,3076
背筋用,18471,10.60%,2233
外反母趾用,9896,5.68%,3064
